,status,price,bed,bath,acre_lot,city,zip_code,house_size,prev_sold_date,Special_property,County,2023 General Hospital Facilities,2023 General Hospital Total Occupancy Rate,2023 General Hospital Average Stay in Days,2023 Nursing Home Facilities,"2023 Nursing Home Average Occupancy, Percent",2023 Child Care Learning Centers,"2023 Reported Violent Crime, Murder","2023 Reported Violent Crime, Rape","2023 Reported Violent Crime, Robbery","2023 Reported Violent Crime, Aggravated Assault",2023 Total Violent Crimes Reported,"2023 Reported Violent Crimes, Percent","2023 Reported Violent Crime Rate per 100,000 Population","2023 Reported Property Crime, Burglary","2023 Reported Property Crime, Larceny","2023 Reported Property Crime, Motor Vehicle Theft",2023 Total Property Crimes Reported,"2023 Reported Property Crimes, Percent","2023 Reported Property Crime Rate per 100,000 Population",2021 Total Index Crimes Reported,2023 Total Index Crimes Reported,2022 Average Number of Months Reported,2023 Average Number of Months Reported,2021-2023 Percent Change in Total Crimes Reported,"2023 Total Index Crime Rate per 100,000 Population",2023 Rank of Rate,"2022 Average Number of Establishments, All Industries","2022 Average Number of Establishments, Goods Producing Industries","2022 Average Number of Establishments, Agriculture, Forestry, Fishing and Hunting","2022 Average Number of Establishments, Construction","2022 Average Number of Establishments, Manufacturing","2022 Average Number of Establishments, Government","2022 Average Number of Establishments, Service Providing Industries","2022 Average Number of Establishments, Wholesale Trade Industries","2022 Average Number of Establishments, Retail Trade Industries","2022 Average Number of Establishments, Transportation and Warehousing Industries","2022 Average Number of Establishments, Finance and Insurance Industries","2022 Average Number of Establishments, Professional, Scientific, and Technical Services","2022 Average Number of Establishments, Administrative, Support, Waste Management, and Remediation Industries","2022 Average Number of Establishments, Health Care and Social Assistance Industries","2022 Average Number of Establishments, Accommodation and Food Services Industries",2014 Unemployment Rate,2015 Unemployment Rate,2016 Unemployment Rate,2017 Unemployment Rate,2018 Unemployment Rate,2019 Unemployment Rate,2020 Unemployment Rate,2021 Unemployment Rate,2022 Unemployment Rate,2023 Unemployment Rate
32086,for_sale,4000000,,,149.47,Bloomingdale,31302,,,TRUE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32087,for_sale,1739500,,,4.97,Bloomingdale,31302,,,TRUE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32088,for_sale,1739500,,,4.97,Bloomingdale,31302,,,TRUE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32089,for_sale,530000,5,4,0.5,Shellman,31331,4125,4/23/2003,FALSE,Randolph,0,-,-,1,90.50%,2,1,0,0,13,14,35.90%,233.1,7,14,2,23,59.00%,383,0,39,3,3.3,-,649.4,30,189,44,27,12,5,22,111,8,28,9,6,7,8,13,12,9.70%,9.30%,8.60%,6.50%,5.60%,4.90%,5.90%,5.30%,4.60%,4.20%
32090,for_sale,90000,,,5,Midway,31320,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32091,for_sale,34900,,,0.76,Midway,31320,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32092,for_sale,89000,,,0.7,Midway,31320,,5/12/2021,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32093,for_sale,189000,,,16.21,Midway,31320,,6/17/2014,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32094,for_sale,183900,3,2,0.24,Hinesville,31313,2322,3/18/2021,FALSE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32095,for_sale,40000,,,16.86,Midway,31320,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32096,for_sale,55900,,,1.06,Midway,31320,,10/28/2011,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32097,for_sale,69000,,,1.03,Midway,31320,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32098,for_sale,44000,,,,Walthourville,31301,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32099,for_sale,24900,,,1,Riceboro,31323,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32100,for_sale,37000,,,0.7,Midway,31320,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32101,for_sale,149900,,,7.92,Midway,31320,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32102,for_sale,250000,,,116,Midway,31320,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32103,for_sale,155000,,,3.95,Savannah,31419,,3/16/2022,TRUE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32104,for_sale,130000,,,3.34,Hinesville,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32105,for_sale,130000,,,3.34,Hinesville,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32106,for_sale,89000,,,0.9,Hinesville,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32107,for_sale,165900,,,1.1,Midway,31320,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32108,for_sale,190000,,,4.27,Savannah,31419,,,TRUE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32109,for_sale,399900,,,5.09,Hinesville,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32110,for_sale,175000,,,3.19,Savannah,31419,,,TRUE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32111,for_sale,89000,,,0.54,Hinesville,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32112,for_sale,89000,,,0.54,Hinesville,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32113,for_sale,795000,,,16.84,Midway,31320,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32114,for_sale,800000,,,12.13,Pooler,31322,,,TRUE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32115,for_sale,520500,,,3.47,Hinesville,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32116,for_sale,1075000,,,12.64,Flemington,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32117,for_sale,600000,,,3.4,Flemington,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32118,for_sale,200000,,,0.69,Flemington,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32119,for_sale,175000,,,0.49,Hinesville,31313,,6/6/2019,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32120,for_sale,2364300,,,12.78,Hinesville,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32121,for_sale,95000,,,1.2,Midway,31320,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32122,for_sale,30000,,,1.06,Midway,31320,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32123,for_sale,23000,,,0.85,Walthourville,31301,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32124,for_sale,23000,,,0.74,Walthourville,31301,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32125,for_sale,23000,,,0.74,Walthourville,31301,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32126,for_sale,23000,,,0.74,Walthourville,31301,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32127,for_sale,149900,,,8.68,Midway,31320,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32128,for_sale,50500,,,5.05,Hinesville,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32129,for_sale,19000,,,0.9,Midway,31322,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32130,for_sale,98800,,,1.25,Midway,31320,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32131,for_sale,84800,,,8.48,Hinesville,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32132,for_sale,279900,,,2.5,Midway,31320,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32133,for_sale,550000,,,5.01,Guyton,31312,,9/16/2022,TRUE,Effingham,1,10.60%,4.9,1,79.30%,25,1,14,2,36,53,14.20%,74.4,68,215,37,320,85.60%,449.4,558,374,11.8,9.3,-33.00%,525.2,24,"1,127",201,22,140,37,47,694,29,133,53,50,82,62,81,75,6.20%,5.20%,4.90%,4.10%,3.30%,2.90%,4.90%,3.00%,2.60%,2.60%
32134,for_sale,115500,,,0.49,Pooler,31322,,2/26/2021,TRUE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32135,for_sale,65000,,,1.61,Hinesville,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32136,for_sale,280000,,,2.3,Walthourville,31333,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32137,for_sale,1000000,,,4.21,Flemington,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32138,for_sale,139900,,,0.95,Midway,31320,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32139,for_sale,1200000,,,5.19,Flemington,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32140,for_sale,100000,,,1.56,Hinesville,31157,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32141,for_sale,1300000,,,1.92,Flemington,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32142,for_sale,125000,,,1.75,Walthourville,31333,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32143,for_sale,700000,,,7,Flemington,31313,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32144,for_sale,1950000,,,1.67,Pooler,31322,,,TRUE,Chatham,3,66.40%,5.3,12,80.40%,147,4,18,24,119,165,10.80%,54.1,143,"1,045",176,"1,364",89.10%,447.5,"1,744","1,531",7.1,5,-12.20%,502.3,22,"11,136",994,18,704,268,108,"8,551",431,"1,433",613,460,"1,000",690,"1,023","1,238",7.30%,6.00%,5.30%,4.50%,3.80%,3.40%,7.60%,4.30%,3.10%,2.90%
32145,for_sale,280000,,,1.5,Walthourville,31333,,,TRUE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
32146,for_sale,189500,3,2,0.65,Allenhurst,31301,1581,7/24/2009,FALSE,Liberty,1,28.10%,3.6,1,42.90%,18,0,18,27,173,218,21.60%,313.4,70,673,45,788,78.10%,"1,132.80",6,"1,009",3,2,16716.70%,"1,450.50",96,"1,147",95,5,57,31,83,834,16,194,41,50,76,49,109,129,7.70%,6.40%,5.90%,5.20%,4.30%,3.90%,6.20%,4.00%,3.40%,3.30%
