,status,price,bed,bath,acre_lot,city,zip_code,house_size,prev_sold_date,Special_property,County,2023 General Hospital Facilities,2023 General Hospital Total Occupancy Rate,2023 General Hospital Average Stay in Days,2023 Nursing Home Facilities,"2023 Nursing Home Average Occupancy, Percent",2023 Child Care Learning Centers,Unnamed: 0,"2023 Reported Violent Crime, Murder","2023 Reported Violent Crime, Rape","2023 Reported Violent Crime, Robbery","2023 Reported Violent Crime, Aggravated Assault",2023 Total Violent Crimes Reported,"2023 Reported Violent Crimes, Percent","2023 Reported Violent Crime Rate per 100,000 Population","2023 Reported Property Crime, Burglary","2023 Reported Property Crime, Larceny","2023 Reported Property Crime, Motor Vehicle Theft",2023 Total Property Crimes Reported,"2023 Reported Property Crimes, Percent","2023 Reported Property Crime Rate per 100,000 Population",2021 Total Index Crimes Reported,2023 Total Index Crimes Reported,2022 Average Number of Months Reported,2023 Average Number of Months Reported,2021-2023 Percent Change in Total Crimes Reported,"2023 Total Index Crime Rate per 100,000 Population",2023 Rank of Rate,"2022 Average Number of Establishments, All Industries","2022 Average Monthly Employment, All Industries","2022 Average Weekly Wages, All Industries, Dollars","2022 Average Number of Establishments, Goods Producing Industries","2022 Monthly Average Employment, Goods Producing Industries","2022 Monthly Average Employment, Goods Producing Industries.1","2022 Average Weekly Wages, Goods Producing Industries, Dollars","2022 Average Number of Establishments, Agriculture, Forestry, Fishing and Hunting","2022 Average Monthly Employment, Agriculture, Forestry, Fishing and Hunting","2022 Average Weekly Wages, Agriculture, Forestry, Fishing and Hunting, Dollars","2022 Average Number of Establishments, Construction","2022 Average Monthly Employment, Construction","2022 Average Weekly Wages, Construction, Dollars","2022 Average Number of Establishments, Manufacturing","2022 Average Monthly Employment, Manufacturing","2022 Average Weekly Wages, Manufacturing, Dollars","2022 Average Number of Establishments, Government","2022 Average Monthly Employment, Government","2022 Employment, Government, Percent of Total Industries","2022 Average Weekly Wages, Government, Dollars","2022 Average Number of Establishments, Service Providing Industries","2022 Average Monthly Employment, Service Providing Industries","2022 Employment, Service Providing Industries, Percent of Total Industries","2022 Average Weekly Wages, Service Providing Industries, Dollars","2022 Average Number of Establishments, Wholesale Trade Industries","2022 Average Monthly Employment, Wholesale Trade Industries","2022 Average Weekly Wages, Wholesale Trade Industries, Dollars","2022 Average Number of Establishments, Retail Trade Industries","2022 Average Monthly Employment, Retail Trade Industries","2022 Average Weekly Wages, Retail Trade Industries, Dollars","2022 Average Number of Establishments, Transportation and Warehousing Industries","2022 Average Monthly Employment, Transportation and Warehousing Industries","2022 Average Weekly Wages, Transportation and Warehousing Industries, Dollars","2022 Average Number of Establishments, Finance and Insurance Industries","2022 Average Monthly Employment, Finance and Insurance Industries","2022 Average Weekly Wages, Finance and Insurance Industries, Dollars","2022 Average Number of Establishments, Professional, Scientific, and Technical Services","2022 Average Monthly Employment, Professional, Scientific, and Technical Services","2022 Average Weekly Wages, Professional, Scientific, and Technical Services, Dollars","2022 Average Number of Establishments, Administrative, Support, Waste Management, and Remediation Industries","2022 Average Monthly Employment, Administrative, Support, Waste Management, and Remediation Industries","2022 Average Weekly Wages, Administrative, Support, Waste Management, and Remediation Industries, Dollars","2022 Average Number of Establishments, Health Care and Social Assistance Industries","2022 Average Monthly Employment, Health Care and Social Assistance Industries","2022 Average Weekly Wages, Health Care and Social Assistance Industries, Dollars","2022 Average Number of Establishments, Accommodation and Food Services Industries","2022 Average Monthly Employment, Accommodation and Food Services Industries","2022 Average Weekly Wages, Accommodation and Food Services Industries, Dollars"
21,for_sale,324000.0,,,27.03,Elberton,30635.0,,,True,Elbert,1,20.90%,8.1,3,87.00%,7,51,0.0,3,0,30,33,17.2%,165.6,18,130,11,159,82.8%,797.9,326,192,11.5,11.5,-41.1%,963.5,62,578,"5,825",$831,153,"2,065",35.5%,$906,9,44,$723,48,144,$786,83,"1,723",$899,36,"1,382",23.7%,$856,349,"2,361",40.5%,$750,52,591,"$1,051",77,615,$502,25,87,"$1,097",26,161,"$1,261",33,86,$783,20,45,$507,39,317,$805,28,306,$315
22,for_sale,133499.0,,,37.04,Elberton,30635.0,,5/20/2022,True,Elbert,1,20.90%,8.1,3,87.00%,7,51,0.0,3,0,30,33,17.2%,165.6,18,130,11,159,82.8%,797.9,326,192,11.5,11.5,-41.1%,963.5,62,578,"5,825",$831,153,"2,065",35.5%,$906,9,44,$723,48,144,$786,83,"1,723",$899,36,"1,382",23.7%,$856,349,"2,361",40.5%,$750,52,591,"$1,051",77,615,$502,25,87,"$1,097",26,161,"$1,261",33,86,$783,20,45,$507,39,317,$805,28,306,$315
23,for_sale,79900.0,,,0.9,Elberton,30635.0,,,True,Elbert,1,20.90%,8.1,3,87.00%,7,51,0.0,3,0,30,33,17.2%,165.6,18,130,11,159,82.8%,797.9,326,192,11.5,11.5,-41.1%,963.5,62,578,"5,825",$831,153,"2,065",35.5%,$906,9,44,$723,48,144,$786,83,"1,723",$899,36,"1,382",23.7%,$856,349,"2,361",40.5%,$750,52,591,"$1,051",77,615,$502,25,87,"$1,097",26,161,"$1,261",33,86,$783,20,45,$507,39,317,$805,28,306,$315
24,for_sale,237000.0,3.0,2.0,2.77,Elberton,30635.0,1836.0,5/23/2016,False,Elbert,1,20.90%,8.1,3,87.00%,7,51,0.0,3,0,30,33,17.2%,165.6,18,130,11,159,82.8%,797.9,326,192,11.5,11.5,-41.1%,963.5,62,578,"5,825",$831,153,"2,065",35.5%,$906,9,44,$723,48,144,$786,83,"1,723",$899,36,"1,382",23.7%,$856,349,"2,361",40.5%,$750,52,591,"$1,051",77,615,$502,25,87,"$1,097",26,161,"$1,261",33,86,$783,20,45,$507,39,317,$805,28,306,$315
25,for_sale,169900.0,2.0,1.0,0.88,Cornelia,30531.0,864.0,9/20/2019,False,Habersham,1,18.80%,3.1,2,74.00%,8,67,0.0,17,1,26,44,13.7%,91.2,42,210,22,274,85.1%,567.9,376,322,5.9,6.0,-14.4%,667.3,33,"1,135","13,770",$865,173,"3,584",26.0%,"$1,100",13,190,"$1,038",97,460,$928,62,"2,913","$1,129",60,"2,786",20.2%,$885,804,"7,353",53.4%,$741,45,405,$944,177,"1,967",$580,19,63,$970,55,273,"$1,360",82,340,$966,71,432,$654,108,842,$981,105,"1,539",$405
26,for_sale,189900.0,3.0,2.0,0.25,Toccoa,30577.0,1590.0,,False,Stephens,1,16.00%,4.5,1,54.60%,6,126,0.0,9,3,28,40,9.8%,149.3,37,305,26,368,90.0%,"1,373.5",356,409,6.0,6.0,14.9%,"1,526.5",101,657,"8,793",$906,114,"2,727",31.0%,$995,5,49,$892,54,269,"$1,044",54,"2,397",$990,27,"1,536",17.5%,$825,456,"4,501",51.2%,$880,32,141,$987,110,"1,288",$587,13,*,*,32,165,$873,41,155,"$1,046",37,204,$736,71,687,$872,44,620,$355
27,for_sale,225000.0,3.0,2.0,6.61,Demorest,30535.0,1400.0,8/23/2018,False,Habersham,1,18.80%,3.1,2,74.00%,8,67,0.0,17,1,26,44,13.7%,91.2,42,210,22,274,85.1%,567.9,376,322,5.9,6.0,-14.4%,667.3,33,"1,135","13,770",$865,173,"3,584",26.0%,"$1,100",13,190,"$1,038",97,460,$928,62,"2,913","$1,129",60,"2,786",20.2%,$885,804,"7,353",53.4%,$741,45,405,$944,177,"1,967",$580,19,63,$970,55,273,"$1,360",82,340,$966,71,432,$654,108,842,$981,105,"1,539",$405
28,for_sale,279900.0,2.0,3.0,4.61,Cornelia,30531.0,1353.0,8/27/2018,False,Habersham,1,18.80%,3.1,2,74.00%,8,67,0.0,17,1,26,44,13.7%,91.2,42,210,22,274,85.1%,567.9,376,322,5.9,6.0,-14.4%,667.3,33,"1,135","13,770",$865,173,"3,584",26.0%,"$1,100",13,190,"$1,038",97,460,$928,62,"2,913","$1,129",60,"2,786",20.2%,$885,804,"7,353",53.4%,$741,45,405,$944,177,"1,967",$580,19,63,$970,55,273,"$1,360",82,340,$966,71,432,$654,108,842,$981,105,"1,539",$405
29,for_sale,185000.0,3.0,2.0,1.41,Demorest,30535.0,1338.0,,False,Habersham,1,18.80%,3.1,2,74.00%,8,67,0.0,17,1,26,44,13.7%,91.2,42,210,22,274,85.1%,567.9,376,322,5.9,6.0,-14.4%,667.3,33,"1,135","13,770",$865,173,"3,584",26.0%,"$1,100",13,190,"$1,038",97,460,$928,62,"2,913","$1,129",60,"2,786",20.2%,$885,804,"7,353",53.4%,$741,45,405,$944,177,"1,967",$580,19,63,$970,55,273,"$1,360",82,340,$966,71,432,$654,108,842,$981,105,"1,539",$405
30,for_sale,195000.0,3.0,2.0,0.76,Clarkesville,30523.0,,5/20/2022,False,Habersham,1,18.80%,3.1,2,74.00%,8,67,0.0,17,1,26,44,13.7%,91.2,42,210,22,274,85.1%,567.9,376,322,5.9,6.0,-14.4%,667.3,33,"1,135","13,770",$865,173,"3,584",26.0%,"$1,100",13,190,"$1,038",97,460,$928,62,"2,913","$1,129",60,"2,786",20.2%,$885,804,"7,353",53.4%,$741,45,405,$944,177,"1,967",$580,19,63,$970,55,273,"$1,360",82,340,$966,71,432,$654,108,842,$981,105,"1,539",$405
31,for_sale,209900.0,3.0,2.0,1.73,Clarkesville,30523.0,1389.0,,False,Habersham,1,18.80%,3.1,2,74.00%,8,67,0.0,17,1,26,44,13.7%,91.2,42,210,22,274,85.1%,567.9,376,322,5.9,6.0,-14.4%,667.3,33,"1,135","13,770",$865,173,"3,584",26.0%,"$1,100",13,190,"$1,038",97,460,$928,62,"2,913","$1,129",60,"2,786",20.2%,$885,804,"7,353",53.4%,$741,45,405,$944,177,"1,967",$580,19,63,$970,55,273,"$1,360",82,340,$966,71,432,$654,108,842,$981,105,"1,539",$405
32,for_sale,214900.0,3.0,2.0,0.6,Clarkesville,30523.0,1152.0,4/19/2018,False,Habersham,1,18.80%,3.1,2,74.00%,8,67,0.0,17,1,26,44,13.7%,91.2,42,210,22,274,85.1%,567.9,376,322,5.9,6.0,-14.4%,667.3,33,"1,135","13,770",$865,173,"3,584",26.0%,"$1,100",13,190,"$1,038",97,460,$928,62,"2,913","$1,129",60,"2,786",20.2%,$885,804,"7,353",53.4%,$741,45,405,$944,177,"1,967",$580,19,63,$970,55,273,"$1,360",82,340,$966,71,432,$654,108,842,$981,105,"1,539",$405
33,for_sale,324900.0,3.0,2.0,,Clayton,30525.0,2019.0,5/27/2021,False,Rabun,1,0.00%,-,1,57.30%,2,118,0.0,3,0,14,17,10.3%,97.8,26,114,8,148,89.7%,851.2,228,165,4.3,3.8,-27.6%,948.9,60,658,"5,751",$743,133,961,16.7%,$858,8,105,$614,95,410,$929,29,428,$840,31,864,15.0%,$869,421,"3,886",67.6%,$685,9,118,$796,83,"1,139",$643,3,3,$660,20,106,"$1,127",45,146,$945,28,146,$683,55,573,$963,89,981,$474
34,for_sale,695000.0,3.0,4.0,6.02,Clayton,30525.0,3164.0,5/13/2022,False,Rabun,1,0.00%,-,1,57.30%,2,118,0.0,3,0,14,17,10.3%,97.8,26,114,8,148,89.7%,851.2,228,165,4.3,3.8,-27.6%,948.9,60,658,"5,751",$743,133,961,16.7%,$858,8,105,$614,95,410,$929,29,428,$840,31,864,15.0%,$869,421,"3,886",67.6%,$685,9,118,$796,83,"1,139",$643,3,3,$660,20,106,"$1,127",45,146,$945,28,146,$683,55,573,$963,89,981,$474
35,for_sale,960000.0,5.0,4.0,4.0,Clayton,30525.0,3385.0,,False,Rabun,1,0.00%,-,1,57.30%,2,118,0.0,3,0,14,17,10.3%,97.8,26,114,8,148,89.7%,851.2,228,165,4.3,3.8,-27.6%,948.9,60,658,"5,751",$743,133,961,16.7%,$858,8,105,$614,95,410,$929,29,428,$840,31,864,15.0%,$869,421,"3,886",67.6%,$685,9,118,$796,83,"1,139",$643,3,3,$660,20,106,"$1,127",45,146,$945,28,146,$683,55,573,$963,89,981,$474
36,for_sale,325000.0,2.0,1.0,0.17,Clarkesville,30523.0,1204.0,,False,Habersham,1,18.80%,3.1,2,74.00%,8,67,0.0,17,1,26,44,13.7%,91.2,42,210,22,274,85.1%,567.9,376,322,5.9,6.0,-14.4%,667.3,33,"1,135","13,770",$865,173,"3,584",26.0%,"$1,100",13,190,"$1,038",97,460,$928,62,"2,913","$1,129",60,"2,786",20.2%,$885,804,"7,353",53.4%,$741,45,405,$944,177,"1,967",$580,19,63,$970,55,273,"$1,360",82,340,$966,71,432,$654,108,842,$981,105,"1,539",$405
37,for_sale,350000.0,3.0,3.0,1.12,Clayton,30525.0,1988.0,11/10/2016,False,Rabun,1,0.00%,-,1,57.30%,2,118,0.0,3,0,14,17,10.3%,97.8,26,114,8,148,89.7%,851.2,228,165,4.3,3.8,-27.6%,948.9,60,658,"5,751",$743,133,961,16.7%,$858,8,105,$614,95,410,$929,29,428,$840,31,864,15.0%,$869,421,"3,886",67.6%,$685,9,118,$796,83,"1,139",$643,3,3,$660,20,106,"$1,127",45,146,$945,28,146,$683,55,573,$963,89,981,$474
38,for_sale,285000.0,,,5.84,Demorest,30535.0,,,True,Habersham,1,18.80%,3.1,2,74.00%,8,67,0.0,17,1,26,44,13.7%,91.2,42,210,22,274,85.1%,567.9,376,322,5.9,6.0,-14.4%,667.3,33,"1,135","13,770",$865,173,"3,584",26.0%,"$1,100",13,190,"$1,038",97,460,$928,62,"2,913","$1,129",60,"2,786",20.2%,$885,804,"7,353",53.4%,$741,45,405,$944,177,"1,967",$580,19,63,$970,55,273,"$1,360",82,340,$966,71,432,$654,108,842,$981,105,"1,539",$405
39,for_sale,597000.0,4.0,3.0,0.36,Clayton,30525.0,3080.0,9/29/2008,False,Rabun,1,0.00%,-,1,57.30%,2,118,0.0,3,0,14,17,10.3%,97.8,26,114,8,148,89.7%,851.2,228,165,4.3,3.8,-27.6%,948.9,60,658,"5,751",$743,133,961,16.7%,$858,8,105,$614,95,410,$929,29,428,$840,31,864,15.0%,$869,421,"3,886",67.6%,$685,9,118,$796,83,"1,139",$643,3,3,$660,20,106,"$1,127",45,146,$945,28,146,$683,55,573,$963,89,981,$474
40,for_sale,280000.0,2.0,2.0,,Clayton,30525.0,1265.0,7/12/2019,False,Rabun,1,0.00%,-,1,57.30%,2,118,0.0,3,0,14,17,10.3%,97.8,26,114,8,148,89.7%,851.2,228,165,4.3,3.8,-27.6%,948.9,60,658,"5,751",$743,133,961,16.7%,$858,8,105,$614,95,410,$929,29,428,$840,31,864,15.0%,$869,421,"3,886",67.6%,$685,9,118,$796,83,"1,139",$643,3,3,$660,20,106,"$1,127",45,146,$945,28,146,$683,55,573,$963,89,981,$474
41,for_sale,395005.0,,,7.84,Demorest,30535.0,,,True,Habersham,1,18.80%,3.1,2,74.00%,8,67,0.0,17,1,26,44,13.7%,91.2,42,210,22,274,85.1%,567.9,376,322,5.9,6.0,-14.4%,667.3,33,"1,135","13,770",$865,173,"3,584",26.0%,"$1,100",13,190,"$1,038",97,460,$928,62,"2,913","$1,129",60,"2,786",20.2%,$885,804,"7,353",53.4%,$741,45,405,$944,177,"1,967",$580,19,63,$970,55,273,"$1,360",82,340,$966,71,432,$654,108,842,$981,105,"1,539",$405
42,for_sale,1300000.0,3.0,7.0,,Dillard,30537.0,6169.0,7/20/2020,False,Rabun,1,0.00%,-,1,57.30%,2,118,0.0,3,0,14,17,10.3%,97.8,26,114,8,148,89.7%,851.2,228,165,4.3,3.8,-27.6%,948.9,60,658,"5,751",$743,133,961,16.7%,$858,8,105,$614,95,410,$929,29,428,$840,31,864,15.0%,$869,421,"3,886",67.6%,$685,9,118,$796,83,"1,139",$643,3,3,$660,20,106,"$1,127",45,146,$945,28,146,$683,55,573,$963,89,981,$474
43,for_sale,485000.0,3.0,2.0,4.94,Clayton,30525.0,1680.0,,False,Rabun,1,0.00%,-,1,57.30%,2,118,0.0,3,0,14,17,10.3%,97.8,26,114,8,148,89.7%,851.2,228,165,4.3,3.8,-27.6%,948.9,60,658,"5,751",$743,133,961,16.7%,$858,8,105,$614,95,410,$929,29,428,$840,31,864,15.0%,$869,421,"3,886",67.6%,$685,9,118,$796,83,"1,139",$643,3,3,$660,20,106,"$1,127",45,146,$945,28,146,$683,55,573,$963,89,981,$474
44,for_sale,400000.0,3.0,3.0,,Clayton,30525.0,1738.0,8/23/2021,False,Rabun,1,0.00%,-,1,57.30%,2,118,0.0,3,0,14,17,10.3%,97.8,26,114,8,148,89.7%,851.2,228,165,4.3,3.8,-27.6%,948.9,60,658,"5,751",$743,133,961,16.7%,$858,8,105,$614,95,410,$929,29,428,$840,31,864,15.0%,$869,421,"3,886",67.6%,$685,9,118,$796,83,"1,139",$643,3,3,$660,20,106,"$1,127",45,146,$945,28,146,$683,55,573,$963,89,981,$474
45,for_sale,995000.0,4.0,5.0,1.89,Clarkesville,30523.0,,1/26/2021,False,Habersham,1,18.80%,3.1,2,74.00%,8,67,0.0,17,1,26,44,13.7%,91.2,42,210,22,274,85.1%,567.9,376,322,5.9,6.0,-14.4%,667.3,33,"1,135","13,770",$865,173,"3,584",26.0%,"$1,100",13,190,"$1,038",97,460,$928,62,"2,913","$1,129",60,"2,786",20.2%,$885,804,"7,353",53.4%,$741,45,405,$944,177,"1,967",$580,19,63,$970,55,273,"$1,360",82,340,$966,71,432,$654,108,842,$981,105,"1,539",$405
46,for_sale,945000.0,4.0,5.0,1.64,Clarkesville,30523.0,,1/26/2021,False,Habersham,1,18.80%,3.1,2,74.00%,8,67,0.0,17,1,26,44,13.7%,91.2,42,210,22,274,85.1%,567.9,376,322,5.9,6.0,-14.4%,667.3,33,"1,135","13,770",$865,173,"3,584",26.0%,"$1,100",13,190,"$1,038",97,460,$928,62,"2,913","$1,129",60,"2,786",20.2%,$885,804,"7,353",53.4%,$741,45,405,$944,177,"1,967",$580,19,63,$970,55,273,"$1,360",82,340,$966,71,432,$654,108,842,$981,105,"1,539",$405
47,for_sale,40000.0,,,0.84,Toccoa,30577.0,,,True,Stephens,1,16.00%,4.5,1,54.60%,6,126,0.0,9,3,28,40,9.8%,149.3,37,305,26,368,90.0%,"1,373.5",356,409,6.0,6.0,14.9%,"1,526.5",101,657,"8,793",$906,114,"2,727",31.0%,$995,5,49,$892,54,269,"$1,044",54,"2,397",$990,27,"1,536",17.5%,$825,456,"4,501",51.2%,$880,32,141,$987,110,"1,288",$587,13,*,*,32,165,$873,41,155,"$1,046",37,204,$736,71,687,$872,44,620,$355
48,for_sale,10000.0,,,0.61,Elberton,30635.0,,,True,Elbert,1,20.90%,8.1,3,87.00%,7,51,0.0,3,0,30,33,17.2%,165.6,18,130,11,159,82.8%,797.9,326,192,11.5,11.5,-41.1%,963.5,62,578,"5,825",$831,153,"2,065",35.5%,$906,9,44,$723,48,144,$786,83,"1,723",$899,36,"1,382",23.7%,$856,349,"2,361",40.5%,$750,52,591,"$1,051",77,615,$502,25,87,"$1,097",26,161,"$1,261",33,86,$783,20,45,$507,39,317,$805,28,306,$315
49,for_sale,7000.0,,,0.7,Elberton,30635.0,,4/27/2022,True,Elbert,1,20.90%,8.1,3,87.00%,7,51,0.0,3,0,30,33,17.2%,165.6,18,130,11,159,82.8%,797.9,326,192,11.5,11.5,-41.1%,963.5,62,578,"5,825",$831,153,"2,065",35.5%,$906,9,44,$723,48,144,$786,83,"1,723",$899,36,"1,382",23.7%,$856,349,"2,361",40.5%,$750,52,591,"$1,051",77,615,$502,25,87,"$1,097",26,161,"$1,261",33,86,$783,20,45,$507,39,317,$805,28,306,$315
50,for_sale,735750.0,,,272.5,Elberton,30635.0,,4/22/2022,True,Elbert,1,20.90%,8.1,3,87.00%,7,51,0.0,3,0,30,33,17.2%,165.6,18,130,11,159,82.8%,797.9,326,192,11.5,11.5,-41.1%,963.5,62,578,"5,825",$831,153,"2,065",35.5%,$906,9,44,$723,48,144,$786,83,"1,723",$899,36,"1,382",23.7%,$856,349,"2,361",40.5%,$750,52,591,"$1,051",77,615,$502,25,87,"$1,097",26,161,"$1,261",33,86,$783,20,45,$507,39,317,$805,28,306,$315
51,for_sale,299800.0,,,46.0,Elberton,30635.0,,1/3/2022,True,Elbert,1,20.90%,8.1,3,87.00%,7,51,0.0,3,0,30,33,17.2%,165.6,18,130,11,159,82.8%,797.9,326,192,11.5,11.5,-41.1%,963.5,62,578,"5,825",$831,153,"2,065",35.5%,$906,9,44,$723,48,144,$786,83,"1,723",$899,36,"1,382",23.7%,$856,349,"2,361",40.5%,$750,52,591,"$1,051",77,615,$502,25,87,"$1,097",26,161,"$1,261",33,86,$783,20,45,$507,39,317,$805,28,306,$315
52,for_sale,17500.0,,,2.48,Elberton,30635.0,,,True,Elbert,1,20.90%,8.1,3,87.00%,7,51,0.0,3,0,30,33,17.2%,165.6,18,130,11,159,82.8%,797.9,326,192,11.5,11.5,-41.1%,963.5,62,578,"5,825",$831,153,"2,065",35.5%,$906,9,44,$723,48,144,$786,83,"1,723",$899,36,"1,382",23.7%,$856,349,"2,361",40.5%,$750,52,591,"$1,051",77,615,$502,25,87,"$1,097",26,161,"$1,261",33,86,$783,20,45,$507,39,317,$805,28,306,$315
53,for_sale,10000.0,,,0.37,Elberton,30635.0,,,True,Elbert,1,20.90%,8.1,3,87.00%,7,51,0.0,3,0,30,33,17.2%,165.6,18,130,11,159,82.8%,797.9,326,192,11.5,11.5,-41.1%,963.5,62,578,"5,825",$831,153,"2,065",35.5%,$906,9,44,$723,48,144,$786,83,"1,723",$899,36,"1,382",23.7%,$856,349,"2,361",40.5%,$750,52,591,"$1,051",77,615,$502,25,87,"$1,097",26,161,"$1,261",33,86,$783,20,45,$507,39,317,$805,28,306,$315
54,for_sale,8500.0,,,0.71,Elberton,30635.0,,,True,Elbert,1,20.90%,8.1,3,87.00%,7,51,0.0,3,0,30,33,17.2%,165.6,18,130,11,159,82.8%,797.9,326,192,11.5,11.5,-41.1%,963.5,62,578,"5,825",$831,153,"2,065",35.5%,$906,9,44,$723,48,144,$786,83,"1,723",$899,36,"1,382",23.7%,$856,349,"2,361",40.5%,$750,52,591,"$1,051",77,615,$502,25,87,"$1,097",26,161,"$1,261",33,86,$783,20,45,$507,39,317,$805,28,306,$315
55,for_sale,100000.0,,,9.06,Elberton,30635.0,,,True,Elbert,1,20.90%,8.1,3,87.00%,7,51,0.0,3,0,30,33,17.2%,165.6,18,130,11,159,82.8%,797.9,326,192,11.5,11.5,-41.1%,963.5,62,578,"5,825",$831,153,"2,065",35.5%,$906,9,44,$723,48,144,$786,83,"1,723",$899,36,"1,382",23.7%,$856,349,"2,361",40.5%,$750,52,591,"$1,051",77,615,$502,25,87,"$1,097",26,161,"$1,261",33,86,$783,20,45,$507,39,317,$805,28,306,$315
56,for_sale,172000.0,,,44.11,Elberton,30635.0,,,True,Elbert,1,20.90%,8.1,3,87.00%,7,51,0.0,3,0,30,33,17.2%,165.6,18,130,11,159,82.8%,797.9,326,192,11.5,11.5,-41.1%,963.5,62,578,"5,825",$831,153,"2,065",35.5%,$906,9,44,$723,48,144,$786,83,"1,723",$899,36,"1,382",23.7%,$856,349,"2,361",40.5%,$750,52,591,"$1,051",77,615,$502,25,87,"$1,097",26,161,"$1,261",33,86,$783,20,45,$507,39,317,$805,28,306,$315
57,for_sale,131440.0,,,32.86,Elberton,30635.0,,,True,Elbert,1,20.90%,8.1,3,87.00%,7,51,0.0,3,0,30,33,17.2%,165.6,18,130,11,159,82.8%,797.9,326,192,11.5,11.5,-41.1%,963.5,62,578,"5,825",$831,153,"2,065",35.5%,$906,9,44,$723,48,144,$786,83,"1,723",$899,36,"1,382",23.7%,$856,349,"2,361",40.5%,$750,52,591,"$1,051",77,615,$502,25,87,"$1,097",26,161,"$1,261",33,86,$783,20,45,$507,39,317,$805,28,306,$315
58,for_sale,18000.0,,,0.46,Elberton,30635.0,,,True,Elbert,1,20.90%,8.1,3,87.00%,7,51,0.0,3,0,30,33,17.2%,165.6,18,130,11,159,82.8%,797.9,326,192,11.5,11.5,-41.1%,963.5,62,578,"5,825",$831,153,"2,065",35.5%,$906,9,44,$723,48,144,$786,83,"1,723",$899,36,"1,382",23.7%,$856,349,"2,361",40.5%,$750,52,591,"$1,051",77,615,$502,25,87,"$1,097",26,161,"$1,261",33,86,$783,20,45,$507,39,317,$805,28,306,$315
59,for_sale,13500.0,,,1.5,Elberton,30635.0,,,True,Elbert,1,20.90%,8.1,3,87.00%,7,51,0.0,3,0,30,33,17.2%,165.6,18,130,11,159,82.8%,797.9,326,192,11.5,11.5,-41.1%,963.5,62,578,"5,825",$831,153,"2,065",35.5%,$906,9,44,$723,48,144,$786,83,"1,723",$899,36,"1,382",23.7%,$856,349,"2,361",40.5%,$750,52,591,"$1,051",77,615,$502,25,87,"$1,097",26,161,"$1,261",33,86,$783,20,45,$507,39,317,$805,28,306,$315
60,for_sale,37500.0,,,2.61,Elberton,30635.0,,4/19/2022,True,Elbert,1,20.90%,8.1,3,87.00%,7,51,0.0,3,0,30,33,17.2%,165.6,18,130,11,159,82.8%,797.9,326,192,11.5,11.5,-41.1%,963.5,62,578,"5,825",$831,153,"2,065",35.5%,$906,9,44,$723,48,144,$786,83,"1,723",$899,36,"1,382",23.7%,$856,349,"2,361",40.5%,$750,52,591,"$1,051",77,615,$502,25,87,"$1,097",26,161,"$1,261",33,86,$783,20,45,$507,39,317,$805,28,306,$315
61,for_sale,19500.0,,,1.86,Elberton,30635.0,,,True,Elbert,1,20.90%,8.1,3,87.00%,7,51,0.0,3,0,30,33,17.2%,165.6,18,130,11,159,82.8%,797.9,326,192,11.5,11.5,-41.1%,963.5,62,578,"5,825",$831,153,"2,065",35.5%,$906,9,44,$723,48,144,$786,83,"1,723",$899,36,"1,382",23.7%,$856,349,"2,361",40.5%,$750,52,591,"$1,051",77,615,$502,25,87,"$1,097",26,161,"$1,261",33,86,$783,20,45,$507,39,317,$805,28,306,$315
62,for_sale,34900.0,,,0.71,Elberton,30635.0,,,True,Elbert,1,20.90%,8.1,3,87.00%,7,51,0.0,3,0,30,33,17.2%,165.6,18,130,11,159,82.8%,797.9,326,192,11.5,11.5,-41.1%,963.5,62,578,"5,825",$831,153,"2,065",35.5%,$906,9,44,$723,48,144,$786,83,"1,723",$899,36,"1,382",23.7%,$856,349,"2,361",40.5%,$750,52,591,"$1,051",77,615,$502,25,87,"$1,097",26,161,"$1,261",33,86,$783,20,45,$507,39,317,$805,28,306,$315
63,for_sale,29000.0,,,0.7,Elberton,30635.0,,,True,Elbert,1,20.90%,8.1,3,87.00%,7,51,0.0,3,0,30,33,17.2%,165.6,18,130,11,159,82.8%,797.9,326,192,11.5,11.5,-41.1%,963.5,62,578,"5,825",$831,153,"2,065",35.5%,$906,9,44,$723,48,144,$786,83,"1,723",$899,36,"1,382",23.7%,$856,349,"2,361",40.5%,$750,52,591,"$1,051",77,615,$502,25,87,"$1,097",26,161,"$1,261",33,86,$783,20,45,$507,39,317,$805,28,306,$315
64,for_sale,22500.0,,,1.5,Elberton,30635.0,,,True,Elbert,1,20.90%,8.1,3,87.00%,7,51,0.0,3,0,30,33,17.2%,165.6,18,130,11,159,82.8%,797.9,326,192,11.5,11.5,-41.1%,963.5,62,578,"5,825",$831,153,"2,065",35.5%,$906,9,44,$723,48,144,$786,83,"1,723",$899,36,"1,382",23.7%,$856,349,"2,361",40.5%,$750,52,591,"$1,051",77,615,$502,25,87,"$1,097",26,161,"$1,261",33,86,$783,20,45,$507,39,317,$805,28,306,$315
